cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.2278329007736969,ocr_if_nonempty_else_qwen,OCR-first,78.41509183384956,0.7841509183384956,0,0.0002
0.2278329007736969,set_union,Union,203.46678877969077,2.0346678877969078,0,0.0
0.23213887590750618,set_intersection,Intersection,57.177607969616496,0.571776079696165,1,0.9966
0.23213887590750618,paddleocr_geometry,OCR joined,72.87424754651866,0.7287424754651866,0,0.0031
0.23213887590750618,ocr_if_nonempty_else_qwen,OCR-first,79.16002553199857,0.7916002553199857,0,0.0003
0.23213887590750618,set_union,Union,203.91030421847313,2.039103042184731,0,0.0
0.23652623271090767,set_intersection,Intersection,58.23934831603965,0.5823934831603965,1,0.9955
0.23652623271090767,paddleocr_geometry,OCR joined,73.70345798236156,0.7370345798236155,0,0.004
0.23652623271090767,ocr_if_nonempty_else_qwen,OCR-first,79.91903825898703,0.7991903825898703,0,0.0005
0.23652623271090767,set_union,Union,204.3622019692235,2.043622019692235,0,0.0
0.24099650927363472,set_intersection,Intersection,59.321155244219604,0.593211552442196,1,0.9952
0.24099650927363472,paddleocr_geometry,OCR joined,74.54834025271697,0.7454834025271697,0,0.0041
0.24099650927363472,ocr_if_nonempty_else_qwen,OCR-first,80.6923961043388,0.8069239610433879,0,0.0007
0.24099650927363472,set_union,Union,204.82264045518437,2.0482264045518437,0,0.0
0.24555127275486643,set_intersection,Intersection,60.423408006677676,0.6042340800667767,1,0.9945
0.24555127275486643,paddleocr_geometry,OCR joined,75.40919055066976,0.7540919055066976,0,0.0047
0.24555127275486643,ocr_if_nonempty_else_qwen,OCR-first,81.4803701865919,0.814803701865919,0,0.0008
0.24555127275486643,set_union,Union,205.29178109375124,2.0529178109375126,0,0.0
0.25019211993263174,set_intersection,Intersection,61.54649302369688,0.6154649302369688,1,0.9928
0.25019211993263174,paddleocr_geometry,OCR joined,76.2863106672674,0.762863106672674,0,0.006
0.25019211993263174,ocr_if_nonempty_else_qwen,OCR-first,82.28323674834529,0.8228323674834529,0,0.0012
0.25019211993263174,set_union,Union,205.76978835306107,2.0576978835306106,0,0.0
0.2549206777635968,set_intersection,Intersection,62.69080401879042,0.6269080401879042,1,0.9918
0.2549206777635968,paddleocr_geometry,OCR joined,77.18000809731979,0.7718000809731979,0,0.0068
0.2549206777635968,ocr_if_nonempty_else_qwen,OCR-first,83.10127725310224,0.8310127725310223,0,0.0014
0.2549206777635968,set_union,Union,206.25682980965047,2.0625682980965045,0,0.0
0.2597386039534327,set_intersection,Intersection,63.85674215673071,0.6385674215673071,1,0.9902
0.2597386039534327,paddleocr_geometry,OCR joined,78.09059614719877,0.7809059614719877,0,0.0079
0.2597386039534327,ocr_if_nonempty_else_qwen,OCR-first,83.93477848394386,0.8393477848394386,0,0.0019
0.2597386039534327,set_union,Union,206.75307620720358,2.067530762072036,0,0.0
0.26464758753796225,set_intersection,Intersection,65.04471618418687,0.6504471618418687,1,0.9883
0.26464758753796225,paddleocr_geometry,OCR joined,79.01839404467486,0.7901839404467487,0,0.0096
